parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21
1,Townhouse,2024,750.0,3 the terrace,notting hill,3168,3,2,-37.9052086,145.1449363,212051567,Greater Melbourne
2,House,2024,1000.0,20 como street,alphington,3078,4,1,-37.7824672,145.033314,206071145,Greater Melbourne
1,Unit,2024,800.0,37/39 dorcas street,south melbourne,3205,3,2,-37.8308759,144.9686394,206051512,Greater Melbourne
3,House,2024,1200.0,12 robertswood close,doncaster east,3109,5,3,-37.769481999999996,145.1672397,207021424,Greater Melbourne
1,House,2024,775.0,75 albion road,box hill,3128,4,3,-37.824847,145.1304239,207031163,Greater Melbourne
1,Unit,2024,610.0,1302/2 hallenstein street,footscray,3011,2,2,-37.8004303,144.9081625,213031348,Greater Melbourne
1,Unit,2024,520.0,1/9 pembroke crescent,craigieburn,3064,4,2,-37.605574,144.927516,210051443,Greater Melbourne
1,Unit,2024,470.0,5/3 wilma avenue,mulgrave,3170,2,1,-37.9259182,145.1515326,212051325,Greater Melbourne
2,House,2024,695.0,10 koala court,chelsea,3196,3,2,-38.0458487,145.1268709,208031186,Greater Melbourne
2,Townhouse,2024,750.0,1a suffolk street,blackburn,3130,3,2,-37.8131013,145.1473099,207031161,Greater Melbourne
1,Unit,2024,525.0,205/77 galada avenue,parkville,3052,1,1,-37.7793182,144.9391046,206041124,Greater Melbourne
1,Unit,2024,500.0,1/14 lyon street,essendon,3040,2,1,-37.7527851,144.9045404,206031501,Greater Melbourne
1,Unit,2024,600.0,g7/115 church street,richmond,3121,1,1,-37.8148555,145.0000738,206071518,Greater Melbourne
1,Unit,2024,490.0,1/93 talbot cres,hawthorn,3122,2,1,-37.8226005,145.0353696,207011520,Greater Melbourne
1,Unit,2024,675.0,1001/285 city road,southbank,3006,2,1,-37.8274177,144.9587959,206041509,Greater Melbourne
1,Unit,2024,495.0,1/1 cantala street,clayton,3168,2,1,-37.9185646,145.128373,212051568,Greater Melbourne
1,Unit,2024,480.0,9/12 st james road,armadale,3143,2,1,-37.8596858,145.0212319,206061135,Greater Melbourne
3,House,2024,475.0,65 burton st,lalor,3075,3,2,-37.667204,145.031486,209041529,Greater Melbourne
2,House,2024,560.0,382 davis road,tarneit,3029,4,2,-37.8332326,144.6538462,213051583,Greater Melbourne
0,Townhouse,2024,820.0,2c marco polo street,essendon,3040,3,2,-37.747336,144.9126523,206031502,Greater Melbourne
2,House,2024,590.0,3 smethurst road,tarneit,3029,4,2,-37.8216896,144.6816947,213051584,Greater Melbourne
1,Unit,2024,615.0,2/8 garfield street,cheltenham,3192,2,2,-37.9599664,145.0525064,208031188,Greater Melbourne
1,House,2024,520.0,19 anderson street,werribee,3030,3,1,-37.9045686,144.6618233,213051368,Greater Melbourne
2,House,2024,650.0,12 lindeman street,tarneit,3029,4,2,-37.8422934,144.6863152,213051583,Greater Melbourne
2,Townhouse,2024,670.0,2/320 maroondah highway,ringwood,3134,4,2,-37.8067476,145.2437374,211031267,Greater Melbourne
1,Unit,2024,540.0,206/193 buckley street,essendon,3040,2,1,-37.7563413,144.9090784,206031502,Greater Melbourne
1,Unit,2024,390.0,17/9-11 barnsbury road,south yarra,3141,1,1,-37.8447927,145.0011922,206061516,Greater Melbourne
0,Unit,2024,650.0,1807/245-251 city rd,southbank,3006,2,1,-37.826641,144.9596778,206041509,Greater Melbourne
1,Unit,2024,520.0,2/11 tulip crescent,boronia,3155,2,1,-37.863624,145.2792237,211011446,Greater Melbourne
0,Unit,2024,650.0,1006a/8 franklin st,melbourne,3000,2,1,-37.8074591,144.9619559,206041504,Greater Melbourne
1,Townhouse,2024,480.0,4 wisely place,roxburgh park,3064,2,2,-37.6325488,144.9311717,210051544,Greater Melbourne
2,Unit,2024,540.0,3/13 coonara avenue,mount eliza,3930,2,1,-38.192992,145.092074,214021381,Greater Melbourne
0,Studio,2024,355.0,214/133 droop street,footscray,3011,1,1,-37.79256609999999,144.8934229,213031348,Greater Melbourne
0,House,2024,580.0,114/59 thistlethwaite street,south melbourne,3205,2,1,-37.8313583,144.952254,206051511,Greater Melbourne
2,Townhouse,2024,995.0,2/1305 glen huntly road,carnegie,3163,4,3,-37.8900885,145.0510482,208021176,Greater Melbourne
1,Townhouse,2024,650.0,2a frearson walk,kensington,3031,2,2,-37.7949236,144.9232756,206041121,Greater Melbourne
0,Unit,2024,575.0,307/6 st kilda rd,st kilda,3182,1,1,-37.8566068,144.9834454,206051513,Greater Melbourne
0,Unit,2024,550.0,35/131 la trobe street,melbourne,3000,1,1,-37.8086436,144.9677919,206041503,Greater Melbourne
1,Unit,2024,820.0,4104/60 kavanagh street,southbank,3006,2,2,-37.8242191,144.9635646,206041509,Greater Melbourne
1,House,2024,460.0,6 brushton street,manor lakes,3024,3,2,-37.8759284,144.5862148,213051579,Greater Melbourne
0,Unit,2024,730.0,1403/225 elizabeth street,melbourne,3000,2,1,-37.8131087,144.9623734,206041505,Greater Melbourne
0,House,2024,1150.0,24 ocean view avenue,red hill south,3937,3,2,-38.3987419,145.0273119,214021378,Greater Melbourne
1,House,2024,440.0,6 nomad drive,kalkallo,3064,3,2,-37.5198997,144.9617248,210051445,Greater Melbourne
2,Unit,2024,520.0,2/25 farnham road,bayswater,3153,2,2,-37.84868290000001,145.2727882,211011251,Greater Melbourne
0,Unit,2024,400.0,6/589-591 glenferrie road,hawthorn,3122,1,1,-37.8246261,145.0347042,207011520,Greater Melbourne
1,House,2024,450.0,41 third ave,rosebud,3939,3,1,-38.3601277,144.8980944,214021384,Greater Melbourne
1,House,2024,600.0,4/977-979 high street,reservoir,3073,2,2,-37.7075283,145.0089673,209021524,Greater Melbourne
2,House,2024,730.0,12 damon close,narre warren south,3805,4,3,-38.0474725,145.2954816,212031458,Greater Melbourne
1,Unit,2024,650.0,707/2-14 albert road,south melbourne,3205,1,1,-37.83282639999999,144.970907,206051512,Greater Melbourne
2,Townhouse,2024,780.0,1/187 nepean highway,seaford,3198,3,2,-38.1113353,145.1259035,214011375,Greater Melbourne
1,Unit,2024,570.0,2/173 foote street,templestowe,3106,2,1,-37.7590447,145.1309997,207021159,Greater Melbourne
1,Townhouse,2024,850.0,2/22 midlothian street,malvern east,3145,3,3,-37.8841005,145.0843391,208041195,Greater Melbourne
0,Unit,2024,440.0,506/610 st kilda road,melbourne,3004,1,1,-37.8519462,144.980719,206051514,Greater Melbourne
1,Unit,2024,600.0,10/135 fitzroy street,st kilda,3182,2,1,-37.8595498,144.9782552,206051514,Greater Melbourne
1,Unit,2024,500.0,308/250 barkly street,footscray,3011,2,1,-37.7991989,144.8960717,213031348,Greater Melbourne
1,Unit,2024,395.0,6/185 stawell street,richmond,3121,1,1,-37.8259826,145.00983,206071517,Greater Melbourne
1,Villa,2024,850.0,4/55 roslyn street,brighton,3186,3,2,-37.923766,145.001945,208011169,Greater Melbourne
2,Unit,2024,405.0,2/32 palara dr,strathtulloh,3338,2,1,-37.7266947,144.5926831,213041572,Greater Melbourne
1,Unit,2024,400.0,7/4 mcgrath court,richmond,3121,1,1,-37.8238327,144.9991046,206071517,Greater Melbourne
2,House,2024,470.0,34 moolort crescent,eynesbury,3338,4,2,-37.7880046,144.5467316,213041573,Greater Melbourne
1,Unit,2024,610.0,319/51 homer street,moonee ponds,3039,2,1,-37.7650549,144.9205978,206031116,Greater Melbourne
2,Unit,2024,1095.0,2/76 studley park road,kew,3101,3,2,-37.8063492,145.0181702,207011522,Greater Melbourne
2,House,2024,500.0,7 bainbridge road,manor lakes,3024,4,2,-37.8767147,144.5864566,213051579,Greater Melbourne
2,House,2024,500.0,11 posy street,rockbank,3335,4,2,-37.736119,144.6574681,213041359,Greater Melbourne
2,House,2024,750.0,7 marrbridge road,moorabbin,3189,4,2,-37.9419367,145.0588761,208031191,Greater Melbourne
1,Townhouse,2024,560.0,2/27 hampton road,essendon west,3040,3,1,-37.751074,144.886416,210011230,Greater Melbourne
2,House,2024,500.0,103 albert drive,melton south,3338,4,2,-37.7134514,144.5567798,213041578,Greater Melbourne
1,House,2024,590.0,7 east court,camberwell,3124,2,1,-37.8401085,145.0948303,207011149,Greater Melbourne
2,House,2024,570.0,3 imatra loop,tarneit,3029,4,2,-37.8142298,144.6591566,213051584,Greater Melbourne
1,House,2024,420.0,4 melia court,werribee,3030,3,1,-37.8865862,144.6649969,213051467,Greater Melbourne
1,Unit,2024,650.0,20/114 dodds street,southbank,3006,2,1,-37.8290502,144.9659461,206041509,Greater Melbourne
2,House,2024,510.0,19 partridge street,lalor,3075,3,1,-37.66327709999999,145.0201904,209041529,Greater Melbourne
2,House,2024,440.0,20 maryborough drive,wyndham vale,3024,3,2,-37.8512204,144.5899901,213051589,Greater Melbourne
0,Unit,2024,680.0,2911/545 station street,box hill,3128,2,2,-37.8200033,145.1232453,207031163,Greater Melbourne
2,Unit,2024,550.0,29/42-46 burnt street,nunawading,3131,2,1,-37.8172827,145.1740844,211041271,Greater Melbourne
0,Unit,2024,585.0,801/115 swanston street,melbourne,3000,1,1,-37.814996,144.9660285,206041503,Greater Melbourne
1,Unit,2024,550.0,1015/18-24 dorcas street,southbank,3006,1,1,-37.8301483,144.9696742,206041509,Greater Melbourne
1,Townhouse,2024,875.0,9/4 little buckingham st,richmond,3121,3,3,-37.814271,145.0010597,206071518,Greater Melbourne
0,Unit,2024,330.0,205/60 garden street,south yarra,3141,1,1,-37.8435243,144.997828,206061516,Greater Melbourne
1,House,2024,430.0,15 castlerock drive,wyndham vale,3024,3,1,-37.8827562,144.6196125,213051590,Greater Melbourne
2,House,2024,595.0,20 botwood street,mickleham,3064,4,2,-37.5458102,144.8971016,210051445,Greater Melbourne
2,Townhouse,2024,750.0,3a wedd street,cheltenham,3192,3,2,-37.966647,145.059724,208031188,Greater Melbourne
2,House,2024,650.0,5 tunaley parade,reservoir,3073,3,1,-37.6970893,145.023981,209021523,Greater Melbourne
2,Unit,2024,570.0,8a averne street,cranbourne,3977,3,1,-38.0932973,145.2799377,212031300,Greater Melbourne
0,Unit,2024,650.0,2b1b/850 whitehorse road,box hill,3128,2,1,-37.8176013,145.1186637,207031163,Greater Melbourne
0,Unit,2024,300.0,203/41-43 park street,hawthorn,3122,1,1,-37.8198792,145.0389592,207011519,Greater Melbourne
2,House,2024,1350.0,8 cromwell crescent,south yarra,3141,4,2,-37.84241129999999,144.999426,206061516,Greater Melbourne
2,Townhouse,2024,900.0,13b derham street,spotswood,3015,3,2,-37.8257383,144.875886,213021344,Greater Melbourne
2,House,2024,595.0,10 dougharty road,heidelberg heights,3081,3,1,-37.73512789999999,145.0585145,209011199,Greater Melbourne
2,House,2024,620.0,9 quist parade,cranbourne west,3977,4,2,-38.1142013,145.2365936,212031304,Greater Melbourne
2,Townhouse,2024,600.0,unit 1/885-887 pascoe vale rd,glenroy,3046,3,1,-37.7001772,144.9148494,210031536,Greater Melbourne
0,House,2024,500.0,3/30 stephen street,yarraville,3013,2,1,-37.8116548,144.8950429,213031352,Greater Melbourne
0,Unit,2024,615.0,9/53 balaclava road,st kilda east,3183,2,1,-37.8706109,145.0069906,208021177,Greater Melbourne
1,Unit,2024,590.0,239/22 kavanagh street,southbank,3006,1,1,-37.822919,144.9658944,206041509,Greater Melbourne
2,House,2024,1550.0,7 tahara road,toorak,3142,3,2,-37.8383316,145.0182574,206061138,Greater Melbourne
2,House,2024,530.0,28 avalon drive,rosebud,3939,3,1,-38.3806878,144.92942,214021384,Greater Melbourne
2,House,2024,580.0,1a paddington road,hughesdale,3166,3,1,-37.8931582,145.0847323,208021180,Greater Melbourne
2,Unit,2024,690.0,506/8 horizon drive,maribyrnong,3032,2,2,-37.7757174,144.8930607,213031349,Greater Melbourne
1,Unit,2024,600.0,g50/660 blackburn road,notting hill,3168,2,2,-37.9052766,145.142508,212051567,Greater Melbourne
1,Unit,2024,580.0,307/461 brunswick street,fitzroy north,3068,2,1,-37.7928452,144.9790091,206071143,Greater Melbourne
0,Studio,2024,350.0,215/141 waverley road,malvern east,3145,1,1,-37.875948,145.049492,208041195,Greater Melbourne
0,Unit,2024,350.0,621/268 flinders street,melbourne,3000,1,1,-37.8177097,144.9655575,206041503,Greater Melbourne
1,Unit,2024,510.0,13/60-66 patterson road,bentleigh,3204,2,1,-37.9255838,145.0334073,208021174,Greater Melbourne
1,Unit,2024,555.0,107/12 powlett street,heidelberg,3084,2,2,-37.754295,145.059054,209011198,Greater Melbourne
2,House,2024,550.0,8 stonecutter loop,fraser rise,3336,4,2,-37.6890477,144.7046423,213041574,Greater Melbourne
1,Unit,2024,550.0,12/1a jean street,cheltenham,3192,2,1,-37.9627328,145.0535221,208031188,Greater Melbourne
1,Unit,2024,575.0,10/53 grey street,east melbourne,3002,2,1,-37.8122729,144.9875689,206041119,Greater Melbourne
1,House,2024,640.0,11 monash avenue,thornbury,3071,2,1,-37.7627279,145.0031587,206021112,Greater Melbourne
4,House,2024,550.0,14 birrell court,altona meadows,3028,4,2,-37.8836129,144.7771928,213021342,Greater Melbourne
1,House,2024,600.0,183a koornang road,carnegie,3163,2,1,-37.8908202,145.0565317,208021176,Greater Melbourne
1,Unit,2024,300.0,4/6 ridley street,albion,3020,1,1,-37.78355,144.826433,213011328,Greater Melbourne
0,Studio,2024,355.0,103/133 droop street,footscray,3011,1,1,-37.79256609999999,144.8934229,213031348,Greater Melbourne
1,Unit,2024,680.0,506/251 johnston street,abbotsford,3067,2,1,-37.8001593,144.9947973,206071139,Greater Melbourne
1,House,2024,690.0,5/14 red hill terrace,doncaster east,3109,3,2,-37.7634961,145.1720904,207021424,Greater Melbourne
0,Unit,2024,570.0,1/36 great ryrie street,ringwood,3134,2,2,-37.8214282,145.2371339,211031266,Greater Melbourne
1,House,2024,430.0,119 renaissance drive,strathtulloh,3338,3,2,-37.7353929,144.6023004,213041572,Greater Melbourne
1,Unit,2024,475.0,306/288 albert street,brunswick,3056,1,1,-37.7688704,144.9606617,206011496,Greater Melbourne
1,Unit,2024,850.0,303/157 fitzroy st,st kilda,3182,3,2,-37.85889969999999,144.9794697,206051514,Greater Melbourne
1,House,2024,420.0,182 dallas drive,dallas,3047,3,1,-37.667599,144.9395178,210051243,Greater Melbourne
2,House,2024,650.0,16 hardwick road,point cook,3030,4,2,-37.8956946,144.7232271,213051581,Greater Melbourne
0,House,2024,600.0,28 rowson street,boronia,3155,0,0,-37.8588219,145.2753652,211011446,Greater Melbourne
1,Unit,2024,560.0,6/58 glen orme avenue,ormond,3204,2,1,-37.9059824,145.0383113,208021182,Greater Melbourne
2,House,2024,490.0,8 jessen way,wyndham vale,3024,4,2,-37.8493179,144.5931966,213051589,Greater Melbourne
1,Unit,2024,380.0,5/47 station street,fairfield,3078,1,1,-37.7813642,145.0179141,206021110,Greater Melbourne
2,House,2024,650.0,126 kangaroo road,hughesdale,3166,3,1,-37.8994547,145.0780631,208021180,Greater Melbourne
0,House,2024,750.0,96 macclesfield rd,monbulk,3793,5,2,-37.8634982,145.4323021,211051279,Greater Melbourne
1,House,2024,500.0,2 cathcart street,maidstone,3012,3,1,-37.784489,144.8836849,213031347,Greater Melbourne
1,Unit,2024,575.0,1/262 beaconsfield parade,middle park,3206,2,1,-37.854161,144.962306,206051128,Greater Melbourne
1,Unit,2024,1450.0,8.15/280 albert street,east melbourne,3002,2,2,-37.8097936,144.9817503,206041119,Greater Melbourne
3,House,2024,575.0,32 ester crescent,clayton south,3169,3,1,-37.9361873,145.111396,212041310,Greater Melbourne
0,House,2024,495.0,405/8 hallenstein street,footscray,3011,1,1,-37.8000429,144.9082015,213031348,Greater Melbourne
1,House,2024,550.0,14 viking street,tarneit,3029,4,2,-37.8235479,144.702775,213051584,Greater Melbourne
1,House,2024,375.0,4/104 alexandra street,st kilda east,3183,1,1,-37.862382,145.0036888,206051134,Greater Melbourne
2,House,2024,510.0,22 saltgrass avenue,tarneit,3029,3,2,-37.832357,144.6425149,213051582,Greater Melbourne
2,Unit,2024,580.0,15/3-4 sovereign point court,doncaster,3108,2,1,-37.7830934,145.1234541,207021157,Greater Melbourne
0,Unit,2024,720.0,522/199 william street,melbourne,3000,2,2,-37.8145716,144.9573479,206041505,Greater Melbourne
1,House,2024,490.0,10 reservoir street,reservoir,3073,2,1,-37.7217509,145.0032256,209021526,Greater Melbourne
1,House,2024,1500.0,4 arkle street,prahran,3181,4,2,-37.854143,145.003848,206061136,Greater Melbourne
0,Unit,2024,730.0,810/545 station street,box hill,3128,2,2,-37.8200033,145.1232453,207031163,Greater Melbourne
0,Unit,2024,570.0,1910e/888 collins street,docklands,3008,1,1,-37.8204734,144.9425146,206041118,Greater Melbourne
1,House,2024,720.0,304/24 cobden street,north melbourne,3051,2,1,-37.8050873,144.9577694,206041506,Greater Melbourne
4,House,2024,450.0,28 walsh street,broadmeadows,3047,3,1,-37.6899357,144.9225936,210051242,Greater Melbourne
1,Townhouse,2024,450.0,13/451 princes highway,noble park,3174,2,1,-37.9571829,145.1824536,212041459,Greater Melbourne
2,House,2024,600.0,20 summerhill road,maidstone,3012,3,1,-37.7902033,144.8826193,213031347,Greater Melbourne
1,Townhouse,2024,490.0,3/30a graham street,sunshine,3020,2,2,-37.7885144,144.8285592,213011336,Greater Melbourne
3,House,2024,530.0,1/9 coromandel crescent south,knoxfield,3180,3,1,-37.891691,145.2524613,211011254,Greater Melbourne
2,House,2024,580.0,16 andante crescent,clyde,3978,4,2,-38.1343148,145.3637522,212031303,Greater Melbourne
1,Townhouse,2024,420.0,21 / 1-27 punt street,craigieburn,3064,2,1,-37.5898197,144.9154105,210051543,Greater Melbourne
2,House,2024,550.0,55 bruckner drive,point cook,3030,4,2,-37.8963314,144.7114522,213051368,Greater Melbourne
0,Unit,2024,995.0,2802/63 la trobe street,melbourne,3000,2,2,-37.8081542,144.9695394,206041503,Greater Melbourne
0,Unit,2024,420.0,1901/568 collins street,melbourne,3000,1,1,-37.8183759,144.9554361,206041505,Greater Melbourne
0,Unit,2024,650.0,4804/301 king street,melbourne,3000,1,1,-37.8132921,144.954018,206041505,Greater Melbourne
2,House,2024,510.0,635 dalton road,epping,3076,3,1,-37.64198450000001,145.0303486,209041431,Greater Melbourne
2,House,2024,490.0,38 indura drive,werribee,3030,4,2,-37.9162336,144.6358906,213051468,Greater Melbourne
2,House,2024,610.0,1/37 shand road,reservoir,3073,2,1,-37.7208517,145.0195339,209021525,Greater Melbourne
1,Townhouse,2024,525.0,15/47 waterhaven boulevard,point cook,3030,3,2,-37.8778564,144.7228238,213051581,Greater Melbourne
1,House,2024,450.0,114 black knight way,kurunjang,3337,3,2,-37.6542489,144.588584,213041576,Greater Melbourne
2,House,2024,750.0,20b outlook drive,berwick,3806,4,2,-38.0246636,145.3436595,212021293,Greater Melbourne
0,Unit,2024,670.0,1.04/69 flemington road,north melbourne,3051,2,1,-37.7992098,144.9538969,206041506,Greater Melbourne
1,House,2024,450.0,37 adelong bvd,cobblebank,3338,3,2,-37.7188305,144.6087989,213041572,Greater Melbourne
1,Unit,2024,575.0,610/1 olive york way,brunswick west,3055,2,1,-37.7585213,144.9386126,206011107,Greater Melbourne
0,Unit,2024,850.0,3712/134-160 spencer street,melbourne,3000,2,2,-37.8174166,144.9536383,206041505,Greater Melbourne
2,House,2024,530.0,129 sixth avenue,altona north,3025,3,1,-37.8321526,144.8499743,213021343,Greater Melbourne
0,Unit,2024,465.0,303/81 cemetery road east,carlton,3053,1,1,-37.7934845,144.9661004,206041117,Greater Melbourne
1,Unit,2024,560.0,3/18 clarendon parade,west footscray,3012,2,1,-37.8050823,144.8686634,213031351,Greater Melbourne
0,Unit,2024,550.0,201/455 elizabeth street,melbourne,3000,2,1,-37.8084515,144.9601265,206041504,Greater Melbourne
0,Unit,2024,550.0,304/3 cartmell street,heidelberg,3084,2,1,-37.7554154,145.0667548,209011198,Greater Melbourne
1,House,2024,460.0,55 greenpoint drive,rockbank,3335,4,2,-37.73849999999999,144.6684422,213041359,Greater Melbourne
2,House,2024,480.0,86 barrabool boulevard,mambourin,3024,4,2,-37.8908184,144.5947885,213051468,Greater Melbourne
1,Townhouse,2024,650.0,2/176 east boundary road,bentleigh east,3165,2,2,-37.9184863,145.0600634,208021426,Greater Melbourne
2,House,2024,550.0,35 becontree crescent,strathtulloh,3338,4,2,-37.7221575,144.5986448,213041572,Greater Melbourne
