,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
474,474,474,474,2,Townhouse,2024,525.0,8/157-159 barrabool road,highton,3216.0,3,2,-38.17092830000001,144.3130614,6.60067,0.53023,0.52924,7.81433,1.07844,3.28032,203021042,Highton,Rest of Vic.
475,475,475,475,1,Unit,2024,450.0,1/37 hutcheson avenue,highton,3216.0,2,1,-38.177856,144.3201113,6.19736,0.51858,0.75285,5.495310000000001,1.19962,1.78695,203021042,Highton,Rest of Vic.
476,476,476,476,2,House,2024,980.0,150 breguets road,lara,3212.0,4,2,-37.9900354,144.3648224,23.315240000000003,4.64628,3.76194,9.52986,7.74515,15.16882,203021043,Lara,Rest of Vic.
477,477,477,477,1,House,2024,560.0,29 rotherham street,belmont,3216.0,4,3,-38.177335,144.3307372,5.34007,0.02797,0.90211,4.82991,1.69325,0.92966,203021037,Belmont,Rest of Vic.
478,478,478,478,3,House,2024,400.0,6 down court,corio,3214.0,3,1,-38.070675,144.3568519,9.58268,0.31574,0.59499,3.30456,0.60561,2.24458,203021486,Corio - Lovely Banks,Rest of Vic.
479,479,479,479,2,House,2024,395.0,33 view street,castlemaine,3450.0,2,1,-37.0614731,144.2076651,39.67867,1.14603,0.18564,2.60395,2.38334,1.42962,202021027,Castlemaine,Rest of Vic.
480,480,480,480,0,House,2024,420.0,91 webster street,mortlake,3272.0,4,2,-38.0752445,142.806298,51.03636,1.12488,1.22682,24.101560000000003,24.18395,25.15737,217041477,Moyne - East,Rest of Vic.
481,481,481,481,2,House,2024,360.0,17 mcinnes cres,churchill,3842.0,4,2,-38.3094855,146.4156595,21.18798,0.03983,0.75812,11.15716,0.96052,13.16108,205041094,Churchill,Rest of Vic.
482,482,482,482,5,House,2024,900.0,58 western beach road,geelong,3220.0,4,2,-38.1409379,144.3570281,1.66231,2.38119,1.49752,1.1096400000000002,1.50072,2.01651,203021039,Geelong,Rest of Vic.
483,483,483,483,1,House,2024,290.0,26 hennessy street,horsham,3400.0,3,1,-36.7004339,142.2072918,229.58711,0.76793,0.8835599999999999,1.76169,2.48972,3.13871,215011388,Horsham,Rest of Vic.
484,484,484,484,2,House,2024,550.0,11 kinchega drive,shepparton,3630.0,4,2,-36.3811027,145.3993137,0.27162,0.60937,0.48861,1.26824,0.37659,0.34397,216031594,Shepparton - South East,Rest of Vic.
485,485,485,485,2,House,2024,430.0,23 dairy crescent,maryborough,3465.0,4,2,-37.0371998,143.7408677,68.02841000000001,1.92725,1.37624,1.82997,1.1444,0.99999,201031016,Maryborough (Vic.),Rest of Vic.
486,486,486,486,0,Unit,2024,580.0,103/2 queen street,bendigo,3550.0,2,1,-36.7601171,144.2815533,0.16311,1.27209,0.23972,1.0866900000000002,0.15456,0.50956,202011018,Bendigo,Rest of Vic.
487,487,487,487,0,Unit,2024,220.0,3/19 kurrajong way,beechworth,3747.0,1,1,-36.3673301,146.696514,42.16691,2.43454,2.4758,28.66099,2.36231,4.49401,204031068,Beechworth,Rest of Vic.
488,488,488,488,2,House,2024,390.0,583 deakin avenue,mildura,3500.0,2,1,-34.212956,142.1282407,2.83068,0.18718,0.63,16.23635,0.99873,4.72467,215021470,Mildura - South,Rest of Vic.
489,489,489,489,3,House,2024,450.0,143 birdwood avenue,sebastopol,3356.0,4,2,-37.5979979,143.8244384,6.10929,1.7308,0.77419,6.28759,1.58339,2.47438,201011006,Delacombe,Rest of Vic.
490,490,490,490,1,Unit,2024,500.0,6/10 grandview pde,barwon heads,3227.0,2,1,-38.2814514,144.4930858,26.74016,0.79399,1.1774,17.96563,0.28697,3.67125,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
491,491,491,491,1,House,2024,420.0,22 monash avenue,cowes,3922.0,3,1,-38.4545782,145.2452107,140.12016,0.5634,0.604,110.76916,1.10495,1.26668,205031091,Phillip Island,Rest of Vic.
492,492,492,492,1,House,2024,380.0,38a alkira avenue,norlane,3214.0,2,1,-38.0934601,144.3515937,7.1386,1.2758699999999998,0.48611,1.97837,0.983,0.607,203021488,Norlane,Rest of Vic.
493,493,493,493,2,House,2024,530.0,18 koala court,whittington,3219.0,3,2,-38.1792152,144.3852458,5.20005,1.65779,1.06655,5.14957,1.27759,0.98136,203021045,Newcomb - Moolap,Rest of Vic.
494,494,494,494,2,House,2024,620.0,63 maygar avenue,wodonga,3690.0,4,2,-36.143373,146.8941728,3.40662,0.7429199999999999,0.26505,7.38796,0.73658,2.53716,204031491,Baranduda - Leneva,Rest of Vic.
495,495,495,495,1,House,2024,490.0,24 nish street,flora hill,3550.0,3,1,-36.7707665,144.2956372,2.00864,0.6703300000000001,0.89428,1.58127,1.82527,0.60075,202011021,Flora Hill - Spring Gully,Rest of Vic.
496,496,496,496,2,House,2024,600.0,1 chatham road,leneva,3691.0,4,2,-36.1605402,146.8930575,5.626720000000001,1.00058,1.9817,8.471729999999999,4.724060000000001,4.75727,204031491,Baranduda - Leneva,Rest of Vic.
497,497,497,497,1,Unit,2024,285.0,2/33 glencoe street,kennington,3550.0,1,1,-36.7634125,144.2974136,2.07089,0.5154,0.86317,2.46451,1.07121,1.78692,202011020,East Bendigo - Kennington,Rest of Vic.
498,498,498,498,1,House,2024,420.0,32 crosswaite street,kyabram,3620.0,3,1,-36.3103265,145.0334998,39.64692,0.66151,1.0983900000000002,36.85745,1.70002,1.40826,216011407,Kyabram,Rest of Vic.
499,499,499,499,4,House,2024,3850.0,7 karlson street,skenes creek,3233.0,3,2,-38.7250418,143.7078696,118.99458,6.07708,5.37418,65.41029,5.36779,5.60591,217031476,Otway,Rest of Vic.
500,500,500,500,2,House,2024,580.0,9 santolina drive,mildura,3500.0,4,2,-34.2050161,142.150461,1.59828,0.95633,0.5945900000000001,15.64552,1.82936,3.64694,215021470,Mildura - South,Rest of Vic.
501,501,501,501,2,House,2024,500.0,14 tranquility crescent,armstrong creek,3217.0,4,2,-38.2273647,144.377466,10.9469,1.63242,1.42792,5.49971,1.07597,10.39115,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
502,502,502,502,1,Unit,2024,410.0,1/44 bellarine highway,newcomb,3219.0,2,1,-38.1701036,144.3890492,3.5634,0.99364,0.6126900000000001,3.76661,0.31662,0.29987,203021045,Newcomb - Moolap,Rest of Vic.
503,503,503,503,2,House,2024,520.0,18 winterfell rd,charlemont,3217.0,4,2,-38.2134208,144.3626815,8.52239,1.20839,0.8754400000000001,2.43327,2.68016,4.1694,203021485,Charlemont,Rest of Vic.
504,504,504,504,1,Unit,2024,380.0,2/35 villiers street,port fairy,3284.0,1,1,-38.380973,142.228265,27.72743,0.62822,1.89364,28.15254,1.17432,0.28224,217041478,Moyne - West,Rest of Vic.
505,505,505,505,2,House,2024,230.0,rooms 1-7/4 lanark court,wodonga,3690.0,7,2,-36.1172287,146.865704,2.47435,1.57013,0.3165,1.99138,1.60243,2.87074,204031073,West Wodonga,Rest of Vic.
506,506,506,506,4,House,2024,520.0,803 strathfieldsaye road,strathfieldsaye,3551.0,3,2,-36.7997257,144.3459099,7.94304,1.11928,1.49029,7.515680000000001,1.46823,6.75002,202011024,Strathfieldsaye,Rest of Vic.
507,507,507,507,1,House,2024,230.0,4/2 evelyn st,wendouree,3355.0,1,1,-37.5242794,143.8352646,6.20413,0.18481,0.34111,3.26079,1.82542,2.59881,201011008,Wendouree - Miners Rest,Rest of Vic.
508,508,508,508,3,House,2024,460.0,2/42 don road,lakes entrance,3909.0,4,2,-37.8731929,148.0053346,155.82447,0.97893,1.61933,39.19343,1.90416,1.01318,205021084,Lakes Entrance,Rest of Vic.
509,509,509,509,1,House,2024,370.0,20 cobden street,bendigo,3550.0,2,1,-36.765673,144.2865938,1.05343,1.2646,0.7370599999999999,0.65652,0.78759,1.3486600000000002,202011018,Bendigo,Rest of Vic.
510,510,510,510,2,House,2024,620.0,37 erinmore court,glengarry,3854.0,4,2,-38.1367987,146.5525246,10.61542,2.38315,2.41588,10.71241,2.66256,10.80708,205041098,Yallourn North - Glengarry,Rest of Vic.
511,511,511,511,1,House,2024,370.0,309 errard street south,ballarat central,3350.0,3,2,-37.5679469,143.8479418,1.85384,0.5494199999999999,1.29472,2.03214,1.2963900000000002,1.1564,201011002,Ballarat,Rest of Vic.
512,512,512,512,2,House,2024,560.0,31 gratwick view,wodonga,3690.0,4,2,-36.1465261,146.8954521,3.62668,1.11299,0.66813,7.608020000000001,1.10665,2.75722,204031491,Baranduda - Leneva,Rest of Vic.
513,513,513,513,1,Unit,2024,380.0,2/25 tallis st,norlane,3214.0,2,1,-38.0929284,144.3642758,7.48738,0.3421,1.19689,0.84115,0.77061,1.18209,203021488,Norlane,Rest of Vic.
514,514,514,514,2,House,2024,580.0,8 norfolk street,north wonthaggi,3995.0,4,2,-38.6051977,145.6112088,112.33745,1.80447,1.56632,107.19241,2.9484,3.3838600000000003,205031093,Wonthaggi - Inverloch,Rest of Vic.
515,515,515,515,1,House,2024,175.0,4 north valley road,highton,3216.0,1,1,-38.1705805,144.3193487,6.13245,0.29255,0.40848,4.98882,0.47143,2.67331,203021042,Highton,Rest of Vic.
516,516,516,516,2,Townhouse,2024,550.0,68 coridale boulevard,lara,3212.0,3,2,-38.0147601,144.3755327,20.67962,3.17484,1.93834,4.53771,3.80931,12.53319,203021043,Lara,Rest of Vic.
517,517,517,517,2,House,2024,500.0,23 mcclelland street,bell park,3215.0,3,1,-38.1154606,144.335987,5.89447,0.19995,0.2734,2.53016,0.76637,1.4188,203021047,North Geelong - Bell Park,Rest of Vic.
518,518,518,518,1,House,2024,380.0,44 michigan avenue,corio,3214.0,3,1,-38.0757467,144.3667023,9.43664,0.14804,0.65658,2.06349,1.05948,2.21424,203021486,Corio - Lovely Banks,Rest of Vic.
519,519,519,519,4,House,2024,450.0,425 sandmount road,katunga,3640.0,4,1,-35.9993158,145.5909518,60.90946,15.45421,13.96507,66.26792,14.24831,14.93441,216021413,Numurkah,Rest of Vic.
520,520,520,520,1,House,2024,450.0,33 everton crescent,charlemont,3217.0,3,2,-38.209616,144.3637822,8.18474,1.6535,1.31613,2.73755,3.39359,5.1158,203021485,Charlemont,Rest of Vic.
521,521,521,521,1,Unit,2024,275.0,1/630 huntly fosterville road,huntly,3551.0,1,1,-36.6837704,144.396441,14.60255,7.04357,9.54765,4.31587,6.49256,8.10095,202031032,Bendigo Surrounds - North,Rest of Vic.
522,522,522,522,5,House,2024,650.0,17 clarendon avenue,wodonga,3690.0,4,2,-36.1490647,146.8692902,4.368180000000001,2.11994,0.12804,5.74362,2.82389,3.10219,204031492,Wodonga,Rest of Vic.
523,523,523,523,1,House,2024,360.0,1 hakea court,portland,3305.0,3,1,-38.3664873,141.595933,103.01309,0.7990700000000001,3.3240700000000003,89.14224,3.55635,5.76231,217011422,Portland,Rest of Vic.
524,524,524,524,1,House,2024,350.0,39 reynolds street,paynesville,3880.0,2,1,-37.9149622,147.716008,130.47772,1.00488,1.29988,16.23023,1.16248,1.31958,205021086,Paynesville,Rest of Vic.
525,525,525,525,1,House,2024,410.0,2/3 davis street,belmont,3216.0,2,1,-38.1836128,144.3327069,5.10935,0.8433999999999999,0.50255,4.0224400000000005,1.37374,0.27086,203021037,Belmont,Rest of Vic.
526,526,526,526,5,House,2024,550.0,260 church road,hazelwood north,3840.0,4,2,-38.2732393,146.463384,12.3863,1.61605,8.01566,8.68257,7.651560000000001,10.77277,205041094,Churchill,Rest of Vic.
527,527,527,527,2,House,2024,775.0,1/39 anderson street,torquay,3228.0,3,2,-38.3335424,144.3194333,22.00604,0.98874,1.10621,16.74751,0.56324,2.77835,203031053,Torquay,Rest of Vic.
528,528,528,528,2,House,2024,500.0,2 fuchsia court,newcomb,3219.0,3,2,-38.1687642,144.3955773,4.33366,1.08936,0.3322799999999999,4.53686,0.6815599999999999,1.0473599999999998,203021045,Newcomb - Moolap,Rest of Vic.
529,529,529,529,1,Unit,2024,345.0,1/16 marungi st,shepparton,3630.0,2,1,-36.374994,145.397358,1.20285,0.86383,0.50231,2.21474,1.30782,0.63285,216031416,Shepparton - North,Rest of Vic.
530,530,530,530,2,House,2024,530.0,86 main st,elliminyt,3250.0,3,2,-38.3533992,143.5838791,77.12651,0.98818,1.2576500000000002,1.38142,1.41264,1.56642,217031472,Colac,Rest of Vic.
531,531,531,531,2,House,2024,475.0,13 mclaughlin st,stawell,3380.0,3,2,-37.0672843,142.7721153,122.65591,0.28136,0.37893,2.17156,2.55324,1.62148,215011392,Stawell,Rest of Vic.
532,532,532,532,2,House,2024,460.0,20 graduation place,churchill,3842.0,3,2,-38.3205646,146.4241961,21.49396,1.3215899999999998,0.89778,12.24006,1.0129,14.24397,205041094,Churchill,Rest of Vic.
533,533,533,533,2,Townhouse,2024,625.0,31a gwynne street,hamlyn heights,3215.0,3,3,-38.1271289,144.3331787,4.66498,0.42707,0.4798,2.32271,1.79011,1.80098,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
534,534,534,534,0,House,2024,450.0,15 mills street,maffra,3860.0,3,1,-37.9698103,146.9882883,61.149440000000006,1.15707,0.80459,9.67578,1.49122,1.34375,205051101,Maffra,Rest of Vic.
535,535,535,535,1,Unit,2024,280.0,2/13 bennett street,shepparton,3630.0,1,1,-36.3946281,145.3957413,1.46238,0.6216,0.67708,2.41581,1.43295,1.64818,216031594,Shepparton - South East,Rest of Vic.
536,536,536,536,1,Townhouse,2024,480.0,12/11 brandon mews,grovedale,3216.0,3,2,-38.198034,144.3489492,6.53804,0.64765,0.95024,1.06178,0.688,2.4102,203021487,Grovedale - Mount Duneed,Rest of Vic.
537,537,537,537,2,House,2024,600.0,30 james street,port fairy,3284.0,4,2,-38.38391050000001,142.2340197,28.33416,0.53465,0.38919,28.75927,0.4543899999999999,0.7701699999999999,217041478,Moyne - West,Rest of Vic.
538,538,538,538,0,House,2024,330.0,49 bree road,hamilton,3300.0,2,1,-37.7312415,142.028307,101.01281,0.3728,0.75655,2.94923,2.48656,0.81577,217011421,Hamilton (Vic.),Rest of Vic.
539,539,539,539,2,House,2024,450.0,23 antoinette avenue,bonshaw,3352.0,4,2,-37.5970247,143.8211723,6.264609999999999,1.44622,1.14534,6.44292,2.0655,1.88611,201011006,Delacombe,Rest of Vic.
540,540,540,540,1,Townhouse,2024,350.0,unit 2/198 knight st,shepparton,3630.0,2,1,-36.3760728,145.4135827,2.29677,0.74009,1.44556,2.09406,1.3799100000000002,0.38018,216031416,Shepparton - North,Rest of Vic.
541,541,541,541,4,House,2024,530.0,3 bloomfields lane,tylden,3444.0,3,1,-37.32891499999999,144.4073951,79.79086,0.50562,10.9019,10.08033,10.9485,12.68416,202021030,Kyneton,Rest of Vic.
542,542,542,542,1,Townhouse,2024,320.0,122 peter thomson circuit,yarrawonga,3730.0,1,1,-36.0101381,146.0451651,86.25152,5.485180000000001,5.38167,55.36707,6.73083,5.16911,216021414,Yarrawonga,Rest of Vic.
543,543,543,543,0,House,2024,380.0,79 victoria street,korumburra,3950.0,2,1,-38.428185,145.8163657,87.94453,1.3681199999999998,0.7739299999999999,41.68326,1.30199,1.56758,205031089,Korumburra,Rest of Vic.
544,544,544,544,2,House,2024,340.0,117 elizabeth street,edenhope,3318.0,3,1,-37.0363502,141.2898449,217.54867,1.09797,0.36356,110.6439,0.70424,0.38587,215011393,West Wimmera,Rest of Vic.
545,545,545,545,2,House,2024,410.0,120 steeles rd,leslie manor,3260.0,4,1,-38.1163772,143.3519597,89.79966999999999,37.02174,1.83153,24.44021,36.21535,69.42593,217031474,Corangamite - North,Rest of Vic.
546,546,546,546,1,Unit,2024,320.0,1/613 ascot street south,redan,3350.0,2,1,-37.5742153,143.842183,3.03144,0.78252,0.3841299999999999,3.18577,0.76471,2.02085,201011484,Sebastopol - Redan,Rest of Vic.
547,547,547,547,0,Duplex,2024,480.0,26 kennedy street,castlemaine,3450.0,3,2,-37.063725,144.214836,39.3135,0.98628,0.64551,0.1133,0.42244,2.1701,202021027,Castlemaine,Rest of Vic.
548,548,548,548,2,House,2024,460.0,2 moreton bay dr,highton,3216.0,3,2,-38.1802845,144.3148027,6.82578,0.95831,0.34102,4.9176400000000005,1.77278,2.18271,203021042,Highton,Rest of Vic.
549,549,549,549,0,House,2024,315.0,6 palm court,heathcote,3523.0,3,1,-36.934648,144.7153555,47.79664,1.81414,1.7445,54.094730000000006,2.04448,1.47852,202021029,Heathcote,Rest of Vic.
550,550,550,550,2,House,2024,600.0,10 dorr court,belmont,3216.0,3,2,-38.1906347,144.3468034,5.55144,1.74882,0.7351,2.70612,1.08043,1.08457,203021037,Belmont,Rest of Vic.
551,551,551,551,2,House,2024,450.0,5 winstanley road,thomson,3219.0,3,2,-38.170542,144.3796145,3.63642,0.6752100000000001,0.2867699999999999,2.9424200000000003,1.30131,1.46143,203021039,Geelong,Rest of Vic.
552,552,552,552,1,House,2024,460.0,13 dean street,belmont,3216.0,3,1,-38.1776312,144.3420559,4.238569999999999,0.22621,0.8050499999999999,3.82056,0.50296,0.49851,203021037,Belmont,Rest of Vic.
553,553,553,553,1,House,2024,480.0,6 glasgow street,wodonga,3690.0,3,1,-36.1288501,146.9043701,2.1718200000000003,0.17896,0.1681,5.6751700000000005,2.54211,3.61527,204031492,Wodonga,Rest of Vic.
554,554,554,554,1,Unit,2024,300.0,10/13 saxtons dr,moe,3825.0,2,1,-38.1708285,146.2606637,30.60686,0.67961,1.88924,1.71551,0.45735,0.68952,205041095,Moe - Newborough,Rest of Vic.
555,555,555,555,3,House,2024,495.0,11 hamilton,shepparton,3630.0,3,1,-36.3903614,145.4103386,1.78473,0.27411,0.8158,1.16022,0.89362,1.10628,216031594,Shepparton - South East,Rest of Vic.
556,556,556,556,1,House,2024,400.0,721 latrobe street,redan,3350.0,3,2,-37.5722372,143.830172,3.96248,0.97514,1.52558,4.11681,0.51154,2.0773,201011484,Sebastopol - Redan,Rest of Vic.
557,557,557,557,1,House,2024,450.0,85 stirling road,metung,3904.0,2,1,-37.8836154,147.8509849,146.59181,0.16255,1.06678,29.96076,21.32966,44.46486,205021084,Lakes Entrance,Rest of Vic.
558,558,558,558,2,House,2024,815.0,44 stretton drive,torquay,3228.0,4,2,-38.3039496,144.3355323,19.88328,0.31431,1.76966,14.45347,1.02206,3.67822,203031053,Torquay,Rest of Vic.
559,559,559,559,2,House,2024,450.0,22 nethersole,shepparton,3630.0,3,1,-36.3580761,145.3860947,3.70347,1.95404,1.21546,4.71536,2.01585,2.3791,216031416,Shepparton - North,Rest of Vic.
560,560,560,560,3,House,2024,400.0,11 rose street,manangatang,3546.0,4,2,-35.0520618,142.8798145,146.69938,0.94454,0.7153099999999999,60.03312,58.68241,0.256,215031405,Swan Hill Surrounds,Rest of Vic.
561,561,561,561,1,House,2024,395.0,5/403 humffray street north,brown hill,3350.0,3,1,-37.5506288,143.9015307,4.26492,1.29708,0.80974,4.47861,2.14896,4.8128,201011481,Ballarat East - Warrenheip,Rest of Vic.
562,562,562,562,1,Townhouse,2024,590.0,123 weller street,geelong west,3218.0,3,2,-38.1411266,144.343767,2.10085,0.92647,0.3650299999999999,1.82464,0.47184,1.42926,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
563,563,563,563,2,House,2024,450.0,316a barkly street,ararat,3377.0,3,2,-37.2849234,142.9405154,92.50667,0.31593,1.95726,0.66524,0.84865,1.73565,215011386,Ararat,Rest of Vic.
564,564,564,564,1,House,2024,560.0,1 reef street,bendigo,3550.0,3,1,-36.7591614,144.2673632,2.09081,0.6451699999999999,1.25232,2.854,0.921,0.67615,202011018,Bendigo,Rest of Vic.
565,565,565,565,2,House,2024,850.0,150 grossmans rd,torquay,3228.0,3,2,-38.3190646,144.3030242,21.86915,0.86542,0.61885,16.61063,2.69749,2.64146,203031053,Torquay,Rest of Vic.
566,566,566,566,1,House,2024,495.0,75 camden road,newtown,3220.0,3,1,-38.1549167,144.3256985,3.89686,0.06506,0.9354,4.266859999999999,0.99968,1.86703,203021046,Newtown (Vic.),Rest of Vic.
567,567,567,567,2,House,2024,420.0,14 fidge crescent,breakwater,3219.0,3,1,-38.1756649,144.3779568,4.03665,0.20868,0.48666,3.34264,2.44505,2.51834,203021039,Geelong,Rest of Vic.
568,568,568,568,0,House,2024,155.0,9,highton,3216.0,1,1,-38.17228679999999,144.3183883,5.92762,0.40758,0.69394,4.784,0.6194,2.49552,203021042,Highton,Rest of Vic.
569,569,569,569,2,House,2024,680.0,2 pitt street,bendigo,3550.0,3,2,-36.7601939,144.266542,2.10979,0.5209900000000001,1.01166,2.81785,0.93998,0.53944,202011018,Bendigo,Rest of Vic.
570,570,570,570,4,House,2024,650.0,33 mcpherson street,horsham,3400.0,3,2,-36.7130782,142.2051298,226.89683,0.12292,0.40422,0.9374,0.70298,0.44844,215011388,Horsham,Rest of Vic.
571,571,571,571,0,House,2024,570.0,56 myers street,bendigo,3550.0,3,2,-36.758958,144.2872243,0.54338,0.85554,0.63283,1.27264,0.78218,0.57668,202011018,Bendigo,Rest of Vic.
572,572,572,572,0,Unit,2024,450.0,1c murray road,queenscliff,3225.0,2,1,-38.2711034,144.6322596,29.78698,1.11747,2.3310500000000003,30.68593,2.18643,8.39048,203031052,Point Lonsdale - Queenscliff,Rest of Vic.
573,573,573,573,1,Unit,2024,430.0,2/19 mcmillan avenue,geelong,3220.0,2,1,-38.1342226,144.3522204,2.2735100000000004,1.47607,0.3580299999999999,1.66579,1.24501,1.47547,203021039,Geelong,Rest of Vic.
574,574,574,574,2,House,2024,385.0,unit 1,red cliffs,3496.0,3,1,-34.3106984,142.1868962,15.61098,0.65096,0.37788,1.56503,0.74198,9.66083,215021399,Red Cliffs,Rest of Vic.
575,575,575,575,2,House,2024,450.0,5 butterworth street,castlemaine,3450.0,3,2,-37.0650159,144.2062465,40.121120000000005,0.59434,0.2642799999999999,1.32241,1.53092,1.87207,202021027,Castlemaine,Rest of Vic.
576,576,576,576,1,Unit,2024,320.0,4/368 deakin avenue,mildura,3500.0,2,1,-34.203708,142.141004,1.81952,1.22427,2.34387,15.73086,0.59963,3.86818,215021470,Mildura - South,Rest of Vic.
577,577,577,577,2,House,2024,510.0,39 harper st,wangaratta,3677.0,4,2,-36.3609048,146.3187742,69.25619999999999,0.96113,0.46908,1.2447,0.23662,0.84233,204021066,Wangaratta,Rest of Vic.
578,578,578,578,2,Unit,2024,350.0,2/159 phillipson street,wangaratta,3677.0,2,1,-36.3431524,146.307038,70.91941,0.59099,0.89161,3.55449,3.10522,1.20433,204021066,Wangaratta,Rest of Vic.
579,579,579,579,4,House,2024,470.0,31 roper street,mount beauty,3699.0,3,1,-36.735841,147.17716,85.52808,0.97799,0.27125,89.90719,1.42157,1.6068399999999998,204031069,Bright - Mount Beauty,Rest of Vic.
580,580,580,580,1,Unit,2024,340.0,5/56 huon creek road,wodonga,3690.0,2,1,-36.1478464,146.8737687,3.83377,2.20979,0.52538,5.83347,2.9311100000000003,2.96431,204031492,Wodonga,Rest of Vic.
581,581,581,581,2,House,2024,660.0,13 ucres way,golden square,3555.0,3,2,-36.7821223,144.2377531,5.96476,1.56869,0.7456900000000001,3.30143,2.89599,4.2370600000000005,202011022,Kangaroo Flat - Golden Square,Rest of Vic.
