,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
10010,1,Unit,2024,550.0,3/28 bryson st,canterbury,3126.0,2,1,-37.8267089,145.0819888,207011155,Greater Melbourne,15.20496
10011,3,House,2024,600.0,2 jesson crescent,dandenong,3175.0,3,2,-37.9812749,145.2269996,212041563,Greater Melbourne,33.8284
10012,2,House,2024,650.0,9 innerleven ct,frankston,3199.0,3,2,-38.1377057,145.143382,214011372,Greater Melbourne,53.53149
10013,2,House,2024,490.0,5 trendale lane,clyde,3978.0,3,2,-38.1219442,145.3337957,212031303,Greater Melbourne,54.77406
10014,2,House,2024,630.0,9 angove street,craigieburn,3064.0,4,2,-37.5699727,144.9010608,210051542,Greater Melbourne,41.6887
10015,1,Villa,2024,440.0,1/42 middle road,maribyrnong,3032.0,2,1,-37.7675998,144.890612,213031349,Greater Melbourne,10.63514
10016,2,House,2024,650.0,7 eagle ridge,gisborne,3437.0,4,2,-37.4800355,144.5949326,210021232,Greater Melbourne,55.34911
10017,0,Unit,2024,340.0,203/1457 north road,clayton,3168.0,1,1,-37.9136587,145.1239837,212051567,Greater Melbourne,22.14836
10018,2,House,2024,730.0,39 pinnacle crescent,bulleen,3105.0,4,2,-37.7688948,145.0932179,207021156,Greater Melbourne,14.9601
10019,1,Unit,2024,590.0,4/696 pascoe vale road,oak park,3046.0,3,2,-37.714147,144.9181997,210031537,Greater Melbourne,12.72523
10020,1,Unit,2024,440.0,2/33 royal avenue,springvale,3171.0,2,1,-37.952519,145.148706,212041317,Greater Melbourne,28.24028
10021,1,Unit,2024,700.0,40a brook drive,altona,3018.0,3,2,-37.8566807,144.8188544,213021341,Greater Melbourne,19.83679
10022,1,Unit,2024,675.0,308m/60 stanley street,collingwood,3066.0,2,1,-37.8020658,144.9858629,206071141,Greater Melbourne,3.33331
10023,0,House,2024,250.0,261 canterbury road,heathmont,3135.0,1,1,-37.8315917,145.2327612,211031267,Greater Melbourne,30.59033
10024,1,Unit,2024,700.0,816/850 whitehorse road,box hill,3128.0,2,2,-37.8176614,145.1189802,207031163,Greater Melbourne,19.64585
10025,2,House,2024,500.0,29 leafspring road,donnybrook,3064.0,4,2,-37.5400327,144.9796633,209041225,Greater Melbourne,39.60173
10026,1,Unit,2024,750.0,505/300 swanston street,melbourne,3000.0,2,1,-37.8106088,144.9645798,206041504,Greater Melbourne,1.0416500000000002
10027,1,House,2024,525.0,132 cyprus street,lalor,3075.0,3,1,-37.6748054,145.02968,209041529,Greater Melbourne,18.2242
10028,1,Unit,2024,450.0,4/18 shankland boulevard,meadow heights,3048.0,2,1,-37.6485463,144.9192361,210051247,Greater Melbourne,20.9924
10029,0,Unit,2024,650.0,47 spring street east,port melbourne,3207.0,2,1,-37.8367864,144.9461271,206051130,Greater Melbourne,4.15916
10030,1,Unit,2024,475.0,8/94 kerferd street,essendon north,3041.0,2,1,-37.73580320000001,144.9000261,206031501,Greater Melbourne,16.16066
10031,1,Unit,2024,595.0,1/4 alexandra street,st kilda east,3183.0,2,1,-37.8691164,145.0024908,208021177,Greater Melbourne,9.13208
10032,1,House,2024,600.0,29 fowler street,coburg,3058.0,2,1,-37.7471379,144.9695517,206011497,Greater Melbourne,8.4755
10033,0,Unit,2024,700.0,715 centre road,bentleigh east,3165.0,3,2,-37.9205418,145.0554407,208021426,Greater Melbourne,19.48522
10034,2,House,2024,530.0,22 fairwater drive,point cook,3030.0,4,2,-37.9058735,144.7175256,213051466,Greater Melbourne,30.984330000000003
10035,2,House,2024,520.0,1 pippa way,kalkallo,3064.0,3,2,-37.5376725,144.9605097,210051445,Greater Melbourne,37.9546
10036,2,House,2024,570.0,7 ashmore avenue,narre warren south,3805.0,4,2,-38.0693615,145.3123506,212031457,Greater Melbourne,48.35145
10037,1,Unit,2024,1180.0,4506/81 a'beckett street,melbourne,3000.0,3,2,-37.8092536,144.961181,206041504,Greater Melbourne,0.6243500000000001
10038,0,Unit,2024,585.0,403/258 flinders ln,melbourne,3000.0,2,1,-37.8167822,144.96558,206041503,Greater Melbourne,0.49799
10039,0,Unit,2024,900.0,889 collins street,docklands,3008.0,1,1,-37.8211627,144.9419443,206041118,Greater Melbourne,2.62172
10040,1,Unit,2024,875.0,1501/138 ferrars street,south melbourne,3205.0,2,2,-37.8299407,144.9533001,206051511,Greater Melbourne,2.90212
10041,1,Unit,2024,450.0,108/4 bik lane,fitzroy north,3068.0,1,1,-37.7846099,144.9785505,206071143,Greater Melbourne,4.548100000000001
10042,1,House,2024,775.0,77 dover street,flemington,3031.0,3,1,-37.7830532,144.923473,206031115,Greater Melbourne,5.944649999999999
10043,2,Unit,2024,370.0,14/62 andrew street,melton south,3338.0,3,1,-37.6936201,144.581139,213041578,Greater Melbourne,45.8975
10044,1,Unit,2024,520.0,14/28 arnold street,south yarra,3141.0,2,1,-37.8357555,144.9767101,206041125,Greater Melbourne,3.55284
10045,0,Unit,2024,675.0,2905e/42 balston st,southbank,3006.0,2,2,-37.8265315,144.9627372,206041509,Greater Melbourne,2.0823400000000003
10046,2,House,2024,530.0,4 groton street,manor lakes,3024.0,4,2,-37.8763937,144.5855971,213051579,Greater Melbourne,48.64005
10047,1,Unit,2024,575.0,3/21 bates st,malvern east,3145.0,2,1,-37.8730279,145.043945,208041195,Greater Melbourne,13.412790000000001
10048,2,House,2024,950.0,92 golf parade,rye,3941.0,3,2,-38.3822471,144.8201276,214021383,Greater Melbourne,55.381910000000005
10049,2,Townhouse,2024,880.0,3/44 nonna street,oakleigh east,3166.0,4,3,-37.8991277,145.1174702,212051326,Greater Melbourne,22.26056
10050,1,Unit,2024,660.0,6/56 stockade avenue,coburg,3058.0,2,2,-37.7389869,144.9688669,206011497,Greater Melbourne,9.58228
10051,1,House,2024,800.0,76 chapel street,st kilda,3182.0,3,1,-37.8670584,144.9909606,206051134,Greater Melbourne,6.9893
10052,2,House,2024,520.0,16 lush court,altona meadows,3028.0,3,2,-37.8723413,144.7698195,213021342,Greater Melbourne,23.52302
10053,1,House,2024,430.0,54 grangehill mews,wyndham vale,3024.0,3,2,-37.8494923,144.5954359,213051589,Greater Melbourne,40.79198
10054,2,Townhouse,2024,750.0,1/695 south road,bentleigh east,3165.0,3,2,-37.9360317,145.0601887,208021427,Greater Melbourne,21.90454
10055,1,Unit,2024,550.0,309/378-390 st georges road,fitzroy north,3068.0,1,1,-37.7784848,144.9882531,206071143,Greater Melbourne,5.34642
10056,2,House,2024,620.0,34 evadene drive,tarneit,3029.0,4,3,-37.8494131,144.660061,213051585,Greater Melbourne,34.04207
10057,0,Unit,2024,550.0,3407/283 city road,southbank,3006.0,1,1,-37.82730979999999,144.9588705,206041509,Greater Melbourne,2.3051
10058,0,Unit,2024,530.0,1008/455 elizabeth street,melbourne,3000.0,2,1,-37.8084515,144.9601265,206041504,Greater Melbourne,1.02302
10059,2,House,2024,1690.0,21a peel st,kew,3101.0,4,3,-37.8042109,145.0329445,207011522,Greater Melbourne,9.65564
10060,1,Unit,2024,650.0,7/39-47 peel street,west melbourne,3003.0,2,1,-37.8071714,144.9554345,206041510,Greater Melbourne,1.4722899999999999
10061,2,House,2024,670.0,10 trevena close,rowville,3178.0,3,2,-37.9119049,145.25462,211011257,Greater Melbourne,36.11039
10062,2,House,2024,590.0,10 kipling place,frankston,3199.0,3,2,-38.14482580000001,145.1548477,214011372,Greater Melbourne,54.90955
10063,2,House,2024,730.0,5 morris court,wandin north,3139.0,3,2,-37.7756867,145.4272857,211051285,Greater Melbourne,49.12066
10064,1,Townhouse,2024,550.0,3/8 bamfield road,heidelberg heights,3081.0,2,1,-37.7436025,145.0554543,209011199,Greater Melbourne,14.72664
10065,2,House,2024,650.0,12 belson street,mickleham,3064.0,4,2,-37.5215594,144.9019823,210051445,Greater Melbourne,42.91568
10066,1,Unit,2024,425.0,7/22 field street,caulfield south,3162.0,2,1,-37.8887252,145.0307899,208021178,Greater Melbourne,13.412840000000001
10067,1,Townhouse,2024,500.0,1/4 vangelica way,south morang,3752.0,2,2,-37.635504,145.081203,209041435,Greater Melbourne,26.08733
10068,1,Unit,2024,560.0,16/2 cyril street,box hill south,3128.0,2,1,-37.8367784,145.1199795,207031163,Greater Melbourne,18.02064
10069,2,House,2024,900.0,156 mountain view parade,rosanna,3084.0,4,3,-37.73411060000001,145.0619237,209011198,Greater Melbourne,16.1078
10070,2,Unit,2024,1200.0,105/88 beaconsfield parade,albert park,3206.0,3,2,-37.8472918,144.9481161,206051128,Greater Melbourne,5.30167
10071,2,House,2024,480.0,68 jarlath drive,mambourin,3024.0,4,2,-37.8908294,144.5886389,213051468,Greater Melbourne,46.93586
10072,0,Unit,2024,580.0,1101/408 spencer street,west melbourne,3003.0,1,1,-37.81058609999999,144.9505353,206041510,Greater Melbourne,1.72831
10073,1,Unit,2024,580.0,2/10 kendall street,essendon,3040.0,2,1,-37.7579346,144.931107,206031502,Greater Melbourne,9.265450000000001
10074,0,Unit,2024,310.0,room 6/17 royle street,frankston,3199.0,1,1,-38.1432308,145.1389455,214011372,Greater Melbourne,53.94085
10075,1,Unit,2024,1075.0,2607/81 city road,southbank,3006.0,3,2,-37.8223284,144.9652936,206041509,Greater Melbourne,1.98101
10076,1,House,2024,535.0,26 acland street,craigieburn,3064.0,2,1,-37.5897935,144.9181087,210051543,Greater Melbourne,35.57054
10077,0,House,2024,500.0,6 sunhill court,ardeer,3022.0,3,1,-37.7753634,144.8043831,213011328,Greater Melbourne,23.158540000000002
10078,0,Unit,2024,510.0,1/7-9 faussett street,albert park,3206.0,1,1,-37.8416697,144.9553316,206051128,Greater Melbourne,4.39945
10079,2,House,2024,600.0,43 belvedere drive,truganina,3029.0,4,2,-37.8203447,144.7188724,213051586,Greater Melbourne,27.95526
10080,2,House,2024,590.0,12 kallay street,dandenong north,3175.0,3,1,-37.9623626,145.2102705,212041312,Greater Melbourne,32.96882
10081,2,Townhouse,2024,1200.0,10/135 ormond esplanade,elwood,3184.0,3,2,-37.8905155,144.9899921,206051129,Greater Melbourne,10.74211
10082,0,Unit,2024,400.0,315/131 pelham street,carlton,3053.0,1,1,-37.8027012,144.9638585,206041117,Greater Melbourne,1.70869
10083,2,House,2024,500.0,1 revelry road,wyndham vale,3024.0,4,2,-37.8587463,144.5982876,213051589,Greater Melbourne,39.53137
10084,2,House,2024,490.0,19 hazelmere avenue,eynesbury,3338.0,4,2,-37.7807523,144.5453774,213041573,Greater Melbourne,64.54876999999999
10085,2,Townhouse,2024,520.0,5/133 gisborne road,darley,3340.0,4,3,-37.6616075,144.4400872,213041353,Greater Melbourne,62.17857
10086,1,Unit,2024,430.0,5/82 thackeray road,reservoir,3073.0,2,1,-37.7207718,145.0086539,209021525,Greater Melbourne,12.46176
10087,1,Townhouse,2024,870.0,161 cape street,heidelberg,3084.0,4,3,-37.7519594,145.0676703,209011198,Greater Melbourne,15.23781
10088,2,House,2024,2400.0,30 chatsworth road,prahran,3181.0,3,3,-37.8521464,145.0069556,206061136,Greater Melbourne,7.328810000000001
10089,1,Unit,2024,440.0,104/193-195 springvale road,nunawading,3131.0,1,1,-37.8214043,145.1757696,211041271,Greater Melbourne,24.23072
10090,1,Unit,2024,500.0,1212/283 city road,southbank,3006.0,1,1,-37.82730979999999,144.9588705,206041509,Greater Melbourne,2.3051
10091,0,Unit,2024,320.0,312/2 eastern place,hawthorn east,3123.0,1,1,-37.8233469,145.0455415,207011152,Greater Melbourne,9.73692
10092,0,House,2024,650.0,33 toumlin grove,viewbank,3084.0,3,1,-37.7332126,145.0884666,209011203,Greater Melbourne,18.191779999999998
10093,2,House,2024,875.0,16 melba court,sandhurst,3977.0,4,2,-38.0797567,145.2050242,214011376,Greater Melbourne,46.0505
10094,2,House,2024,680.0,29 lockwood rise,lynbrook,3975.0,4,2,-38.0621229,145.258091,212031306,Greater Melbourne,46.42326
10095,2,House,2024,650.0,10 vega street,wollert,3750.0,4,2,-37.6135568,144.9921046,209041437,Greater Melbourne,27.98486
10096,1,House,2024,670.0,11 brickworks dr,brunswick,3056.0,3,2,-37.7698917,144.9515827,206011496,Greater Melbourne,6.1128800000000005
10097,1,Unit,2024,740.0,83/38 kavanagh st,southbank,3006.0,2,1,-37.8238382,144.964246,206041509,Greater Melbourne,1.90973
10098,1,Unit,2024,500.0,1410/83 queens road,melbourne,3004.0,1,1,-37.8544158,144.9804421,206051514,Greater Melbourne,5.33464
10099,1,Unit,2024,795.0,14/4 glyndebourne avenue,toorak,3142.0,3,1,-37.8407026,145.0249712,206061138,Greater Melbourne,8.76026
10100,0,Unit,2024,550.0,2407e/42-48 balston street,southbank,3006.0,2,1,-37.826576,144.962675,206041509,Greater Melbourne,2.08182
10101,1,Unit,2024,520.0,719/59 paisley street,footscray,3011.0,2,1,-37.80079569999999,144.8972049,213031348,Greater Melbourne,6.9826999999999995
10102,2,House,2024,675.0,1/63 king street,airport west,3042.0,3,2,-37.72322,144.884579,210011226,Greater Melbourne,14.906559999999999
10103,1,Unit,2024,680.0,11/83 miller street,fitzroy north,3068.0,2,1,-37.7757928,144.9818416,206071143,Greater Melbourne,5.25622
10104,0,Unit,2024,700.0,206/601 little collins street,melbourne,3004.0,2,2,-37.8179151,144.9548451,206041505,Greater Melbourne,0.97662
10105,0,Unit,2024,360.0,225/1457 north road,clayton,3168.0,1,1,-37.9136587,145.1239837,212051567,Greater Melbourne,22.14836
10106,2,Unit,2024,650.0,30a tamworth road,kilsyth,3137.0,3,2,-37.8040069,145.3250673,211051277,Greater Melbourne,36.80216
10107,0,Unit,2024,560.0,2/3-5 kallista-emerald road,kallista,3791.0,1,1,-37.8857149,145.372107,211051282,Greater Melbourne,54.411190000000005
10108,2,House,2024,1350.0,11 eleanor street,ashburton,3147.0,4,2,-37.8609709,145.0837131,207011146,Greater Melbourne,14.232190000000001
10109,2,House,2024,750.0,6/187 st helena road,greensborough,3088.0,3,2,-37.6977379,145.1210618,209011197,Greater Melbourne,25.32535
10110,2,House,2024,900.0,744 whitehorse road,mitcham,3132.0,5,2,-37.8174348,145.210947,211041270,Greater Melbourne,27.712880000000002
10111,0,House,2024,345.0,48 childers street,cranbourne,3977.0,1,1,-38.1127551,145.288614,212031300,Greater Melbourne,53.70167
10112,1,Unit,2024,500.0,308/405 neerim rd,carnegie,3163.0,1,1,-37.8903216,145.0655707,208021176,Greater Melbourne,16.36241
10113,2,House,2024,550.0,43 pechora street,truganina,3029.0,4,2,-37.7669726,144.6872959,213041359,Greater Melbourne,34.873419999999996
10114,1,Unit,2024,515.0,g10/5 courtney street,north melbourne,3051.0,1,1,-37.803036,144.9548597,206041506,Greater Melbourne,1.79529
10115,2,Townhouse,2024,1195.0,1/2 rowland court,glen waverley,3150.0,4,4,-37.8675722,145.1528558,212051322,Greater Melbourne,24.51971
10116,2,Townhouse,2024,620.0,2/18 mark court,hampton park,3976.0,4,2,-38.0286126,145.2515762,212031562,Greater Melbourne,40.49285
10117,1,Townhouse,2024,800.0,3a bronhill road,ringwood east,3135.0,5,3,-37.7974342,145.2564082,211031267,Greater Melbourne,30.583849999999998
10118,2,House,2024,540.0,21 silverwood drive,truganina,3029.0,4,2,-37.8387205,144.7265095,213051588,Greater Melbourne,24.41707
10119,2,House,2024,520.0,21 fernhurst avenue,derrimut,3026.0,3,2,-37.7915132,144.7588944,213011570,Greater Melbourne,23.821720000000003
10120,0,Unit,2024,550.0,4006/601 little lonsdale street,melbourne,3000.0,1,1,-37.8137438,144.9536855,206041505,Greater Melbourne,1.13129
10121,1,Unit,2024,390.0,26/55 alexandra st,st kilda east,3183.0,1,1,-37.8644949,145.0029153,206051134,Greater Melbourne,8.61818
10122,0,Unit,2024,625.0,2214/70 southbank boulevard,southbank,3006.0,1,1,-37.8231578,144.9639532,206041509,Greater Melbourne,1.982
10123,0,Unit,2024,450.0,2511/288 spencer street,melbourne,3000.0,1,1,-37.8138136,144.9520272,206041505,Greater Melbourne,1.3205
10124,1,Unit,2024,630.0,1902/70 dorcas street,southbank,3006.0,2,1,-37.8307587,144.9675355,206041509,Greater Melbourne,2.53149
10125,2,House,2024,750.0,246 middleborough rd,blackburn south,3130.0,4,1,-37.8348877,145.1358076,207031162,Greater Melbourne,23.14565
10126,3,House,2024,690.0,306 greenwood drive,watsonia,3087.0,6,2,-37.7088302,145.0792789,209011204,Greater Melbourne,20.35341
10127,0,Studio,2024,290.0,95 carinish road,clayton,3168.0,0,1,-37.9224058,145.1184226,212051568,Greater Melbourne,23.69909
10128,2,House,2024,525.0,19a nellie street,lang lang,3984.0,3,2,-38.2630845,145.5631921,212011548,Greater Melbourne,86.73678
10129,0,Unit,2024,330.0,room 5/11 government road,frankston,3199.0,1,1,-38.1485878,145.1340717,214011371,Greater Melbourne,53.53866
10130,2,House,2024,600.0,54 lomica drive,hastings,3915.0,3,1,-38.3081699,145.181525,214021379,Greater Melbourne,72.66559
10131,1,Unit,2024,795.0,3303/7 riverside quay,southbank,3006.0,1,1,-37.8213341,144.9646982,206041508,Greater Melbourne,2.25169
10132,1,Unit,2024,1000.0,4408/63 la trobe street,melbourne,3000.0,2,2,-37.8081542,144.9695394,206041503,Greater Melbourne,1.223
10133,2,House,2024,1300.0,58 bay street,brighton,3186.0,4,2,-37.904507,144.9922243,208011169,Greater Melbourne,11.418899999999999
10134,2,Unit,2024,1595.0,109/150 clarendon street,east melbourne,3002.0,2,2,-37.8122133,144.983552,206041119,Greater Melbourne,2.49682
10135,1,House,2024,650.0,43 highview drive,doncaster,3108.0,3,1,-37.7935192,145.1337178,207021157,Greater Melbourne,18.92699
10136,1,Unit,2024,750.0,1105/60 siddeley street,docklands,3008.0,2,1,-37.8228419,144.9523617,206041118,Greater Melbourne,1.87353
10137,0,Unit,2024,700.0,1004/38 albert road,south melbourne,3205.0,2,2,-37.8337132,144.9713157,206051512,Greater Melbourne,2.64287
10138,1,Unit,2024,1050.0,250 elizabeth street,melbourne,3000.0,1,1,-37.812564,144.9628184,206041503,Greater Melbourne,0.19861
10139,1,Unit,2024,490.0,2/30 coorigil road,carnegie,3163.0,2,1,-37.8952179,145.0592329,208021176,Greater Melbourne,16.63946
10140,1,Unit,2024,500.0,210/828 burke road,camberwell,3124.0,1,1,-37.8218645,145.058755,207011149,Greater Melbourne,9.51667
10141,2,House,2024,575.0,16 devenport court,altona meadows,3028.0,3,1,-37.8769297,144.7850267,213021342,Greater Melbourne,23.6393
10142,2,Townhouse,2024,1050.0,2/8 skene street,burwood east,3151.0,4,3,-37.85668769999999,145.1326313,207031166,Greater Melbourne,17.9238
10143,2,House,2024,420.0,4/29 east street,hadfield,3046.0,2,1,-37.7122256,144.9495495,210031440,Greater Melbourne,13.58992
10144,1,House,2024,990.0,379 brunswick road,brunswick,3056.0,4,1,-37.7758291,144.9516549,206011496,Greater Melbourne,5.03037
10145,2,House,2024,570.0,401 hogans road,tarneit,3029.0,4,2,-37.8603121,144.6587008,213051585,Greater Melbourne,32.95478
10146,0,Unit,2024,660.0,2707/8 franklin street,melbourne,3000.0,2,1,-37.8074591,144.9619559,206041504,Greater Melbourne,1.36742
10147,4,House,2024,695.0,46 ella grove,chelsea,3196.0,3,2,-38.0429373,145.1226251,208031186,Greater Melbourne,50.56164
10148,2,House,2024,670.0,5 barber court,berwick,3806.0,4,2,-38.0557019,145.3438067,212021553,Greater Melbourne,47.106790000000004
10149,0,House,2024,490.0,16 nokota lane,clyde north,3978.0,3,2,-38.11619659999999,145.3224046,212031557,Greater Melbourne,54.47284
10150,1,Unit,2024,400.0,1/1 cunnington avenue,brunswick east,3057.0,1,1,-37.7647678,144.9784809,206011106,Greater Melbourne,6.461729999999999
10151,1,Townhouse,2024,660.0,41 glenmore street,box hill,3128.0,3,2,-37.8221696,145.1265823,207031163,Greater Melbourne,20.791790000000002
10152,0,Unit,2024,880.0,4311/371 little lonsdale street,melbourne,3000.0,2,1,-37.8117769,144.9610182,206041504,Greater Melbourne,0.49006
10153,2,Unit,2024,620.0,2/10 matthews road,bentleigh east,3165.0,2,2,-37.9292035,145.070786,208021427,Greater Melbourne,22.168680000000002
10154,1,Unit,2024,450.0,512/1 lynne avenue,wantirna south,3152.0,1,1,-37.8710733,145.2394158,211011260,Greater Melbourne,34.35483
10155,1,Unit,2024,680.0,301/163 fitzroy street,st kilda,3182.0,2,2,-37.8586706,144.9797411,206051514,Greater Melbourne,5.90854
10156,2,House,2024,630.0,20 capital way,point cook,3030.0,4,2,-37.9099937,144.7336422,213051466,Greater Melbourne,28.41095
10157,1,Unit,2024,650.0,g02/1084 burke road,balwyn north,3104.0,2,2,-37.7984859,145.0633137,207011148,Greater Melbourne,12.58576
10158,2,House,2024,620.0,3 neil street,frankston south,3199.0,5,2,-38.1578739,145.1119577,214011373,Greater Melbourne,55.40709
10159,1,Unit,2024,550.0,3/55 surrey road,south yarra,3141.0,1,1,-37.84424080000001,144.9983589,206061516,Greater Melbourne,6.50669
10160,2,Townhouse,2024,680.0,1/4 gretel court,croydon,3136.0,3,2,-37.7791648,145.3030374,211031451,Greater Melbourne,36.87232
